Gene	Expression
Gm12249	-3.6912537
Larp1	4.83124
Cnot8	3.1487052
Gemin5	5.8541417
Gm12246	-0.70188934
Mrpl22	2.8198428
Igtp	-3.4460077
Irgm2	-2.3527682
4930438A08Rik	-5.0592313
Zfp692	5.133982
Zfp672	4.176991
1700047K16Rik	-0.38113397
Gm9900	-1.9447714
Sh3bp5l	2.5416036
2210415F13Rik	-4.5278354
1810065E05Rik	-4.056274
Gm12253	-4.6065474
4930504O13Rik	2.827215
Olfr30	-2.5224319
Olfr332	-4.2168207
Olfr331	-4.296803
Olfr330	-4.2808905
Olfr328	-4.3899946
Olfr224	-4.534561
Olfr325	-4.258044
Olfr324	-4.333263
2210407C18Rik	-4.651586
Olfr323	-4.1262183
Trim58	-5.299438
Olfr179	-4.340957
Olfr320	-4.0593867
Olfr319	-4.0484633
Olfr318	-4.0484633
Olfr317	-4.340957
Olfr316	-4.03097
Olfr315	-4.012299
Olfr314	-4.344789
Fam183b	-3.3486106
Olfr313	-4.270184
Olfr312	-4.0578313
Olfr311	-4.0578313
Gm12258	-0.27436903
Gm12258	0.48199117
Gm12259	-2.5589578
2810021J22Rik	2.6501615
Zfp39	1.4513075
Gm12256	2.0076783
Gm12257	-3.3936985
Butr1	-6.438317
Rnf187	6.799334
Hist3h2ba	-1.7405645
Hist3h2a	-2.6860275
Trim17	-2.2162416
2310058D17Rik	-3.1087475
Trim11	2.8172789
Obscn	-1.2896571
Gm10435	-2.5641167
A230051G13Rik	0.72987735
Gjc2	-3.6065474
Guk1	4.186151
2610507I01Rik	1.6704893
Mrpl55	5.502883
2310033P09Rik	4.653712
Arf1	4.079347
Wnt3a	-5.4803777
Wnt9a	-1.5023483
Prss38	1.0285386
Gm15755	-0.8285747
Snap47	5.332329
Jmjd4	2.446271
Zfp867	1.1181293
Zkscan17	3.8844295
4933439C10Rik	1.539664
Nlrp3	-3.2282455
Olfr222	-4.3242335
Olfr223	-4.3073144
Olfr225	-4.500614
Mprip	5.1803393
1700007J10Rik	0.5154133
Gm12264	6.201559
Pld6	4.5159945
Flcn	2.5205722
Gm16062	6.1215615
Cops3	5.9651427
Nt5m	3.95873
Gm12714	-3.5872684
1810063I02Rik	-2.299438
1700013G23Rik	1.9533322
Med9	5.049331
Rasd1	-0.53321856
Pemt	3.6293547
Rai1	3.8980572
4930412M03Rik	2.5194547
Srebf1	3.3392763
Tom1l2	2.6955738
Gm12265	1.47255
Lrrc48	2.3000243
Atpaf2	3.46451
4933439F18Rik	6.136255
Drg2	2.6360867
Myo15	0.4197811
Alkbh5	6.2366605
Gm17423	-5.244433
Llgl1	3.679111
Flii	5.7709413
Smcr7	3.5234692
Top3a	4.068895
Smcr8	3.3536177
Shmt1	3.7088797
Dhrs7b	3.6923277
Tmem11	4.1182237
Gm17432	-0.3415152
Gm16515	5.7928076
Gm16516	-0.7987135
Map2k3	1.5600201
Kcnj12	-5.4746184
Tnfrsf13b	-3.1971161
Usp22	5.061388
Aldh3a1	-3.3877676
Aldh3a2	2.4252372
Slc47a2	-1.3838995
Slc47a1	-3.1889544
Rnf112	-3.1797893
Mfap4	2.7769144
Mapk7	4.8301315
3110043A19Rik	-1.4460076
B9d1	4.198763
Epn2	4.861201
Gm12272	-2.5807843
Grap	-3.8575625
Slc5a10	3.0513117
Fam83g	4.5314374
Prpsap2	0.6849133
Ulk2	4.18429
A530017D24Rik	1.9383932
Akap10	3.1706893
Gm12273	-4.283555
Specc1	1.9819849
Adora2b	1.2304752
Zswim7	5.612317
Ttc19	3.2834084
Ncor1	3.1970315
Pigl	2.030776
Gm12278	-2.8702908
Gm12949	-1.5492485
Cenpv	5.2726846
Gm12279	1.6578156
Ubb	7.1860957
Gm12280	-4.8667417
Trpv2	-3.3729403
2410006H16Rik	3.8670323
BC046404	3.8198457
4930443B20Rik	0.44456527
4930557C09Rik	-3.654882
Mmgt2	0.30733007
Zfp287	0.11884098
Gm10428	-1.0215209
Zfp286	0.61181325
4921522H14Rik	-5.2728014
Gm12283	-3.6791644
Trim16	-3.1125906
Fbxw10	-1.8894463
Fam18b	3.7552755
Gm12284	-4.1829734
Gm14526	-3.1497731
Cdrt4	-3.6992576
4930452L02Rik	-5.6862288
Tekt3	-4.8208923
Pmp22	-0.2503014
B430319H21Rik	-3.7210424
B130011K05Rik	-5.8764806
Hs3st3b1	-2.851772
Cox10	4.186297
9630013K17Rik	0.691863
Gm12289	-5.327465
2810001G20Rik	0.42839953
Gm12290	-5.0937967
Hs3st3a1	-1.7450888
Gm12292	-5.4499264
Elac2	5.0634246
Arhgap44	3.7804267
1700086D15Rik	-0.97355545
Myocd	-2.5760107
Gm12295	-4.85716
Map2k4	4.560096
Zkscan6	3.5530987
Dnahc9	-0.87455326
Gm12296	-5.7022476
Shisa6	-0.21179405
Gm12298	-3.7151334
Pirt	-5.085576
9130409J20Rik	-4.755035
Gm12299	-3.2336583
Tmem220	-1.0537313
2310004I24Rik	1.4277649
Sco1	2.7366343
Myh3	-5.6357737
2310065F04Rik	-5.711181
Myh2	-6.8507066
Gm10995	-0.74056476
9430073C21Rik	-5.2868786
Myh1	-6.8348556
Gm12300	-5.1865363
Myh4	0.7036252
Myh8	-7.5724745
Myh13	-1.7569999
Gas7	-1.6118995
Gm12301	-3.232073
Glp2r	-6.7069693
Rcvrn	-4.2237735
Gm12302	-2.1729493
Dhrs7c	-5.077923
Usp43	3.0693216
9130017K11Rik	0.039599665
Wdr16	-1.2293117
Stx8	2.10078
C78197	-2.4609137
RP23-25D18.6	-5.6987586
Ntn1	1.0420971
Gm12305	-2.8702908
Pik3r5	-4.4876747
Pik3r6	-3.5500455
Mfsd6l	1.0513936
4930535C22Rik	-4.58403
Ccdc42	-4.7357087
Myh10	2.8065124
Ndel1	4.527406
Rnf222	-3.8072095
Rpl26	6.388433
Odf4	-4.3887577
Arhgef15	-6.8636293
Slc25a35	0.21480823
Rangrf	0.926523
Pfas	3.290593
1500010J02Rik	4.1048484
Aurkb	-0.36449108
9330160F10Rik	-0.5287919
2310047M10Rik	1.9425688
Tmem107	3.93257
Vamp2	1.3033282
Per1	2.5735707
9130213A22Rik	-3.6760247
Hes7	-4.8703794
Aloxe3	-2.1026497
Alox12b	-5.44874
Alox8	-5.998662
Gucy2e	-2.6313877
1700067G03Rik	-2.7826064
Cntrob	2.837116
Trappc1	3.7916582
Kcnab3	-2.533722
Gm16040	-2.194061
A030009H04Rik	2.7348907
Chd3	4.4413476
Gm17305	2.942035
Cyb5d1	1.2091303
Lsmd1	5.3575068
Tmem88	2.6629133
Kdm6b	2.1469717
1700064E03Rik	0.9912392
Dnahc2	2.1461618
6030455H03Rik	1.333366
Efnb3	0.3588199
Wrap53	3.115694
Trp53	2.5347273
Atp1b2	0.6687224
Shbg	-2.6059089
Sat2	-0.82469654
Fxr2	5.6767964
Sox15	3.6101189
Mpdu1	3.7154303
Cd68	0.4621832
Eif4a1	5.575178
Senp3	5.986586
2010012P19Rik	3.9230165
BC096441	1.2339292
Tnfsf13	1.5025773
Tnfsf12	1.1403828
Polr2a	7.5589147
Amac1	-1.9020438
Zbtb4	-0.20324355
Chrnb1	-2.769932
Fgf11	-1.4512304
Tmem102	-2.6441004
4933402P03Rik	-4.880886
Spem1	-4.2251606
Nlgn2	-0.1899519
1810027O10Rik	1.0106916
Plscr3	1.1377323
Tnk1	-0.14877443
Kctd11	-2.8743613
Acap1	-1.9795485
2810408A11Rik	1.4553894
Neurl4	5.811209
Gps2	5.588541
Eif5a	6.137617
Ybx2	8.517978
Slc2a4	-0.93255514
Cldn7	1.2126439
Rai12	5.436204
Ctdnep1	4.573407
Gabarap	4.8179364
Phf23	4.575696
Dvl2	3.8912072
Acadvl	4.5091805
Dlg4	-1.9866605
Asgr1	-3.1001582
Asgr2	1.5820285
Mgl2	1.3180616
Clec10a	-0.26041487
Slc16a11	-2.0460174
Slc16a13	-3.3548944
Bcl6b	-3.910102
0610010K14Rik	5.6774645
Rnasek	3.812769
Alox12	-6.16177
Alox12e	-5.6659517
Alox15	-2.3103223
Pelp1	5.5902824
Arrb2	5.256104
Med11	3.3628738
Cxcl16	-3.610213
Zmynd15	-2.6962068
Tm4sf5	1.0593498
Vmo1	-3.5937233
Gltpd2	-4.2973304
Psmb6	5.3885717
Pld2	-1.8326349
Mink1	5.436513
Gm12316	5.1679044
Chrne	-2.4502823
4930544D05Rik	-3.9546227
Gm12315	-2.88071
Gp1ba	1.3034474
Slc25a11	5.230545
Rnf167	6.192138
Pfn1	6.671443
Gm12319	4.1432424
Eno3	4.039215
Spag7	2.870427
Camta2	2.3559046
Inca1	4.849714
Kif1c	3.1736033
Gm12320	-4.40842
Zfp3	2.5635202
A430084P05Rik	-0.54125583
Rabep1	4.6530094
Nup88	4.703032
Rpain	2.5058124
C1qbp	5.854894
Dhx33	4.2528863
Derl2	2.249799
Mis12	4.042265
6330403K07Rik	-0.1271895
Nlrp1a	-6.570185
Nlrp1b	-6.9115667
Gm16013	-2.66493
9230020A06Rik	-5.057131
Gm12324	-6.075234
Gm12325	-2.523334
Gm12326	-3.7308364
Wscd1	-0.41471583
4930401O10Rik	-3.8216257
Aipl1	-5.8257446
Fam64a	-4.353754
Pitpnm3	-0.33121163
4933427D14Rik	3.0425668
Txndc17	4.7548356
Med31	3.1940408
4930563E22Rik	-0.21976323
Slc13a5	-4.8405657
1700051A21Rik	-5.0151873
Xaf1	-4.659505
Fbxo39	-3.2025325
Tekt1	-2.7129607
Smtnl2	-0.81758714
Ggt6	-5.154875
Mybbp1a	5.401847
Spns2	2.4838004
Spns3	-4.4767156
Ube2g1	4.2223225
Ankfy1	4.3054514
Cyb5d2	2.4068377
Zzef1	3.8742886
Atp2a3	-3.6086435
P2rx1	-3.8225417
4732414G09Rik	-5.4380183
Camkk1	-0.86919475
1200014J11Rik	2.5939121
Itgae	-0.53842425
Gsg2	4.5922747
P2rx5	-1.4678578
Tmem93	4.7578063
Tax1bp3	-3.5948498
Ctns	3.2999177
Shpk	0.49454492
Trpv1	-4.3103223
Trpv3	-3.9749572
Aspa	1.8249031
Spata22	4.3292055
Olfr20	-3.1288877
Olfr376	-4.4421973
Olfr377-ps1	-4.3073144
Olfr1	-4.523334
Olfr75-ps1	-4.5017586
Olfr378	-4.2782216
Olfr380	-4.523334
Olfr381	-4.258044
Olfr382	-4.076387
Olfr385	-4.076387
Olfr384	-4.076387
Olfr387-ps1	-4.3650556
Zfp735	-6.132882
Olfr389	-4.647455
Olfr390	-4.2112346
Olfr392	-4.5818667
Olfr393	-4.0871024
Olfr394	-4.067139
Olfr395	-4.076387
Olfr23	-4.1350965
Olfr397	-4.292841
Olfr398	-4.55124
Olfr139	-4.0901494
Gm15871	-2.2728682
Olfr399	-4.1715117
Zfp616	-6.496888
Olfr401	-4.0901494
Olfr402	-4.16719
Olfr403	-4.080989
Olfr43	-4.2941628
Olfr405-ps1	-4.8188734
Olfr406-ps	-4.634991
Olfr59	-4.605483
Olfr410	-4.168632
Olfr411	-4.1729493
Olfr412	-4.076387
Rap1gap2	-1.2217215
E130309D14Rik	-6.2077317
1300001I01Rik	5.4177136
Pafah1b1	4.096529
Mettl16	2.55069
Mnt	3.256535
Sgsm2	3.2730284
Tsr1	4.593656
Srr	3.6490886
Smg6	4.2479796
Gm12333	0.37586868
Hic1	-1.1671901
1700016P03Rik	2.855592
Ovca2	3.8763123
Dph1	4.429112
Rtn4rl1	-3.0254555
Rpa1	3.7624528
Smyd4	3.7178364
Serpinf1	-0.34647176
Gm12336	-2.5323226
Serpinf2	-4.231797
Wdr81	4.0974255
2210403K04Rik	0.56426615
Tlcd2	-1.0613754
Prpf8	6.963428
Rilp	-1.8704933
Scarf1	-4.5447583
Slc43a2	-0.6707365
Pitpna	4.632526
4931413K12Rik	-0.7886208
Inpp5k	3.577917
Myo1c	2.0842006
Crk	4.2156634
Ywhae	7.425472
Gm16626	-1.4941875
Doc2b	1.860154
Gm12339	-2.2474384
Rph3al	2.2433326
Gm16075	0.26209712
1700016K19Rik	3.147934
Fam101b	-0.33562684
Vps53	4.8522096
Glod4	3.8794389
Fam57a	2.952559
Gemin4	3.8703606
Dbil5	2.6989403
Rnmtl1	3.5203195
Nxn	3.4133859
Timm22	3.8281531
Abr	3.086092
Gm16727	-3.0122988
Bhlha9	-4.286613
Tusc5	-5.89053
Gosr1	3.7233756
Cpd	3.6047502
Tmigd1	-4.750228
Blmh	3.319602
Slc6a4	-3.0244546
Gm12343	-2.8948927
Ccdc55	3.8278112
Efcab5	-0.86011416
Ssh2	3.2099438
Coro6	1.023927
Ankrd13b	3.9569716
2210008F06Rik	-0.8069596
Git1	6.0731683
Trp53i13	2.7399728
Abhd15	-1.4469585
Gm10392	-4.8076262
Taok1	2.9027727
Nufip2	3.936557
Cryba1	-4.880006
Myo18a	0.60821897
Gm10277	-3.2136812
Pipox	-4.3196983
Gm11190	-3.464722
Sez6	-1.9021506
Phf12	4.9080606
A030003K02Rik	0.3768759
Dhrs13	2.716175
Flot2	5.0588255
Eral1	4.0887947
BC017647	4.1019387
Traf4	4.33999
Nek8	0.8481379
Tlcd1	4.312239
Rpl23a	7.1668935
Rab34	1.9304961
Proca1	-1.0773087
Supt6h	4.745788
Sdf2	3.4244144
2610507B11Rik	5.957305
Gm11192	3.921646
BC030499	-1.4177413
Gm11193	0.040275842
Spag5	3.3496418
Aldoc	-1.6339233
Pigs	6.2654705
Unc119	2.1026003
Foxn1	-5.8515596
Gm11194	-3.8739638
Slc13a2	-3.2854168
Gm11195	1.4138899
Slc46a1	2.9665549
Sarm1	1.3806776
Vtn	-5.1886697
Sebox	-4.6076107
Tmem199	4.683005
Poldip2	5.9337187
Tnfaip1	4.410341
Ift20	4.5707607
Tmem97	3.2464805
Nlk	1.5424519
Fam58b	2.5647533
1810012P15Rik	1.1681746
Nos2	-6.2348285
Lgals9	-1.2038834
Ksr1	0.8298383
Gm11201	-1.9177109
Wsb1	3.67776
Gm9964	-3.7092004
Nf1	4.175437
AU040972	-4.2265453
Omg	-2.0010114
Evi2b	-5.9937487
Evi2a	-2.045013
Rab11fip4	5.5246105
Gm11202	-0.28615928
4930542H20Rik	-2.807626
Gm11205	-1.8009467
9130204K15Rik	-4.7151337
Utp6	3.7490275
Suz12	2.8029635
Gm16706	0.37407517
Crlf3	2.7838395
Atad5	1.6901655
1110002N22Rik	3.3508565
Adap2	-2.5874531
Gm11206	-1.9919174
Rnf135	-0.4123582
Rhot1	3.2424927
Rhbdl3	0.5746432
5730455P16Rik	2.7815664
Zfp207	4.245491
Psmd11	3.557998
Cdk5r1	1.0870218
Myo1d	3.7648537
C030013C21Rik	-1.0992513
Tmem98	0.27728826
4930507D10Rik	-4.3713307
Spaca3	-4.1082964
Accn1	-5.1073947
Gm11417	-4.046896
4930527B05Rik	-3.4350257
Gm11418	-0.16949658
5530401A14Rik	-6.3524227
Gm11419	-3.6171477
Gm17268	-0.24579999
Ccl2	-4.2016873
Ccl7	-3.847064
Ccl11	-3.1288877
Ccl12	-3.270184
Ccl8	-3.1985853
Ccl1	-5.412686
Tmem132e	-4.1991496
Gm11426	-5.3177495
Cct6b	-0.33403406
Zfp830	1.7638501
Gm11423	1.915951
Lig3	5.216403
Rffl	4.8302393
Rad51l3	2.6572506
Fndc8	-4.13022
Nle1	2.6842568
Unc45b	-2.3755112
Gm12575	-2.400342
1700003F17Rik	-3.2143097
Slfn5	-4.576554
Slfn9	-6.2558064
Slfn8	-6.1996436
Slfn10-ps	-6.023578
Slfn2	-4.901846
Slfn1	-5.0655923
Slfn4	-6.170072
Slfn3	-5.0279546
AI662270	-4.7415338
Pex12	4.0305095
Ap2b1	5.162226
Gm17307	-0.91565144
Gm17687	-0.30993026
Rasl10b	-0.69879705
Gas2l2	-5.55124
1700020L24Rik	-1.924384
Mmp28	-4.9690113
Taf15	4.807845
Gm11435	-5.074081
Ccl5	-4.1082964
Ccl9	-5.621629
E230016K23Rik	-0.98527235
Ccl6	-4.859171
Ccl3	-3.7826064
Ccl4	-3.415725
Gm11428	-3.2593977
Expi	-4.4540715
1100001G20Rik	-2.962957
Heatr6	2.310893
Gm12576	-5.769362
Hnf1b	-2.3681715
Ddx52	4.2498326
Synrg	4.4594793
Dusp14	1.8064026
Tada2a	2.9923904
Acaca	1.0953041
Gm11437	-4.324363
Gm17722	3.1957097
Aatf	4.64293
Lhx1	-6.058182
1500016L03Rik	-0.91152364
1700109G15Rik	-2.7863684
Gm11431	-2.9428728
Mrm1	0.21965541
Dhrs11	2.0044782
4930502E09Rik	0.090704285
Ggnbp2	4.5082355
Pigw	1.441218
Myo19	3.092464
Znhit3	2.7725444
Car4	-4.9904504
Usp32	5.216447
1700125H20Rik	1.7734042
Appbp2	4.2314534
D630032N06Rik	-0.77505296
Ppm1d	3.2228472
Bcas3	5.2092786
8430403D17Rik	-4.8703794
9530048J24Rik	-3.4179091
2610027K06Rik	1.235511
Tbx2	-1.7036408
Gm11444	-3.368824
Tbx4	1.4667815
Brip1	2.1004317
4632419I22Rik	2.03301
Ints2	3.5613024
Med13	2.924815
Rnft1	0.31618747
Rps6kb1	2.303321
Tubd1	2.8659196
Vmp1	3.5862114
Ptrh2	2.0656493
Cltc	6.0463142
Dhx40	5.096448
Ypel2	2.8549259
Gdpd1	7.129279
Gm11479	-0.3236643
1200011M11Rik	5.2844906
Prr11	-1.4908379
Fam33a	1.1572832
Gm11491	-0.15546528
Trim37	5.5314207
Ppm1e	1.0215809
Rad51c	2.5425632
Tex14	5.0463295
Gm11492	-4.994847
Sep-04	-1.263317
Mtmr4	3.9817028
Hsf5	3.338314
Rnf43	-1.6409802
1110028F11Rik	-3.9801402
Supt4h1	3.0135286
A430104N18Rik	-2.2728682
Bzrap1	-2.6200173
Mpo	-5.942873
Gm11505	-3.7269266
Lpo	-4.6636524
Mks1	2.6520245
Epx	-5.619786
Olfr462	-4.0717707
Olfr463	-4.0717707
Olfr464	-4.283555
Gm11503	-2.44458
Dynll2	7.1248546
Gm11508	4.9636536
2010015M23Rik	-0.10709371
Srsf1	4.6044645
Gm15892	-0.037546366
Vezf1	3.7856803
2210416O15Rik	-4.7569537
Cuedc1	-3.3687525
Mrps23	5.001478
1700106J16Rik	-1.978957
Msi2	0.25677204
Gm15893	-1.485883
C030037D09Rik	-0.22725181
Gm11493	-3.346064
Akap1	5.0447335
RP23-243J8.2	-3.0634232
4930405P13Rik	1.2376819
Scpep1	3.8531241
Gm15698	-3.9712439
Coil	1.8487177
Gm11496	-0.2317971
Trim25	2.6421406
Dgke	1.9024999
A930013B10Rik	-1.0958446
Gm525	-3.776945
Gm11497	-5.2742085
Nog	-5.1097984
Gm2018	-3.1022725
4932411E22Rik	-3.1073945
Ankfn1	-3.6848185
Pctp	3.4068947
Tmem100	-4.9884925
Gm11494	-4.964618
Mmd	0.46248943
Hlf	1.7451372
Stxbp4	0.9552225
Cox11	1.8852683
Tom1l1	-0.7403785
4930405D11Rik	-4.0686846
Kif2b	-5.3656845
Car10	-5.0987973
Utp18	3.145557
Mbtd1	1.9547441
Nme2	5.3082156
Nme1	4.8053894
Spag9	2.687125
B230206L02Rik	-4.0745425
Tob1	5.3924966
Wfikkn2	-4.3664384
Luc7l3	4.1359887
Ankrd40	4.8234315
Abcc3	-3.7167675
Cacna1g	-2.4359837
Spata20	-5.6902504
Epn3	-0.75374967
Mycbpap	-2.1605384
Rsad1	0.2596545
Acsf2	-2.334805
Chad	-4.7636485
Lrrc59	6.4238334
Eme1	4.7236705
Mrpl27	1.787977
Xylt2	2.036801
Gm11542	-4.762694
Gm11541	-4.91651
Cdc34-ps	4.241779
Tmem92-ps	-5.2961435
Col1a1	2.242001
Gm17329	2.2704775
Sgca	-4.8101225
Hils1	-3.8380306
Ppp1r9b	3.2739437
Samd14	-1.1279272
Pdk2	0.6089215
Gm11513	-3.7540748
Itga3	0.15782276
Dlx3	-5.414085
Dlx4	-3.1350965
A730090H04Rik	-2.1640127
Gm11515	-3.6546764
Tac4	-4.490272
Myst2	5.159374
Gm11520	0.4587443
Gm11521	0.17361599
Fam117a	3.6457148
Slc35b1	4.714948
Spop	4.7058063
Nxph3	-3.4999268
Ngfr	-2.6301847
Gm11528	-4.037456
Phb	3.2583632
Gm17369	0.2428749
Gm9796	-3.1851122
1110035M17Rik	-3.118181
Zfp652	2.1325536
B130006D01Rik	-4.6585813
Phospho1	0.9672683
Abi3	0.03848886
Gngt2	-3.338653
Gm11527	-3.4205747
4833417C18Rik	-4.5108824
B4galnt2	0.59304523
Gm11534	-1.8738312
Gm11534	-0.60399157
Igf2bp1	1.160719
Gip	-3.6255722
Snf8	3.1971912
Ube2z	6.0627112
Atp5g1	2.6409626
Calcoco2	-4.864074
Ttll6	-5.962666
Gm11535	-3.8050323
Hoxb13	-5.308623
Gm11538	-5.1269603
Gm53	-2.8380303
Mir196a-1	0.27817193
Hoxb9	1.6431688
Hoxb8	-3.418455
Hoxb7	-4.04517
0610040B09Rik	-3.644349
Hoxb6	-5.220997
Hoxb5	-5.658787
Hoxb4	-6.219954
Mir10a	-0.9827656
Hoxb3	-4.0180697
Gm11536	-3.264801
Hoxb3os	-4.442793
Hoxb2	-4.7394004
Hoxb1	-5.230555
Gm11529	-3.5210779
Skap1	-1.205049
2010300F17Rik	-2.5170083
Gm11537	3.6539803
Snx11	3.7172544
Cbx1	3.9690487
Nfe2l1	5.8059697
Copz2	-3.5729647
Gm11523	-3.8179545
Cdk5rap3	3.6485896
D030028A08Rik	0.83743393
Gm11525	-2.5026734
Prr15l	-4.9871445
Pnpo	3.6675975
Sp2	3.451332
Sp6	-5.9566693
Gm11532	-6.413537
Scrn2	-0.35037115
Lrrc46	3.6543558
Mrpl10	4.883161
Gm11574	2.0190973
Osbpl7	-2.061602
Tbx21	-5.482177
Tbkbp1	4.4947
Kpnb1	5.7501125
Gm11583	4.586257
Npepps	3.8601282
Gm11592	0.09487939
Mrpl45	3.5886621
Gpr179	-3.0215511
Socs7	4.594509
Arhgap23	-0.28628668
4933428G20Rik	-2.9411864
Srcin1	0.6650231
Gm11611	-0.8373052
Gm11612	-1.5323228
2410003L11Rik	-4.209274
E130012A19Rik	0.81259704
Gm11613	-0.18675984
Mllt6	4.852665
Cisd3	-3.7515755
Pcgf2	0.523494
Psmb3	2.4052308
Pip4k2b	3.5637448
Gm11614	-2.5729647
Cwc25	3.23826
Gm17413	1.7806722
1700001P01Rik	-1.334805
Rpl23	4.1239595
Lasp1	0.07989928
B230217C12Rik	-5.1819024
Fbxo47	3.794366
Gm11630	-0.6268316
Plxdc1	-1.8966837
Arl5c	-2.259552
Cacnb1	-1.3870246
Gm11629	-1.0494027
Rpl19	6.2999315
Stac2	-1.495567
Fbxl20	2.799781
Gm11632	1.4119732
Med1	4.5842314
Cdk12	4.235602
Neurod2	-5.8188734
Ppp1r1b	-5.5651026
1700003D09Rik	-4.641237
Stard3	2.7048988
Tcap	-4.0901494
Pnmt	-4.3738337
Pgap3	2.1740046
Erbb2	-0.56358033
1810046J19Rik	6.6864033
Gm12352	4.7557807
Grb7	-1.3734761
Ikzf3	-7.2971325
Zpbp2	-0.24266025
Ormdl3	3.4200823
Gm12	-4.018389
Gm12355	-4.5578575
Gsdma3	-4.857831
Gsdma2	-5.791525
Gsdma	-5.6139755
Psmd3	5.211112
Gm12356	-0.51292706
Csf3	-3.5139484
Med24	5.0099154
Thra	3.0572445
Nr1d1	3.112908
Msl1	4.9529853
Gm12359	2.7405505
Casc3	5.038711
Rapgefl1	3.5538259
Wipf2	3.640796
Cdc6	0.10607246
Rara	1.030077
Gjd3	-1.7584865
Top2a	3.551064
Igfbp4	1.778227
Tns4	-1.526533
Ccr7	-5.1512327
Smarce1	2.9759724
Krt222	-3.412223
Krt24	-5.052374
Krt25	-5.0072303
Krt26	-6.042184
Krt27	-4.7994585
Krt28	-3.7147386
Krt10	-0.03705441
Gm11940	-0.7533064
Krt12	-2.590112
A830036E02Rik	-4.024534
Krt20	-4.9615436
Krt23	-4.8133526
Krt39	-4.8747153
Krt40	-4.567728
Krtap3-3	-3.7171056
Krtap3-2	-4.2112346
Gm11939	-2.4302247
Krtap3-1	-3.4398105
Krtap1-5	-4.2237735
Krtap1-4	-3.4132943
Krtap1-3	-3.9811254
Krtap9-3	-3.769362
Gm11938	-3.5742707
Gm11937	-2.8307626
Krtap2-4	-3.8983734
Gm11562	-3.723595
Krtap4-1	-4.1829734
Krtap4-2	-4.1247334
Krtap4-7	-4.1350965
Gm11555	-3.5188186
Gm11563	-4.192928
Krtap4-6	-4.043756
Gm14189	-1.4587936
Gm14187	-1.3099303
Gm14177	-1.4587936
Gm14190	-1.4587936
Gm14192	-1.4302247
Gm14184	-1.3099303
Gm14183	-1.4587936
Gm14196	-1.4302247
Gm14185	-1.3099303
Gm14193	-1.4587936
Gm14180	-0.4868082
Gm14191	-1.4587936
Gm14179	-1.2126331
Gm14178	-1.1439203
Gm14181	-1.1439203
Gm14194	-1.3409573
Gm14188	-1.5937232
Gm11595	-4.5807843
Krtap4-8	-4.1424537
Krtap4-9	-4.2498927
Gm11596	-4.276885
Gm11569	-3.9646184
Gm11554	-3.999067
Krtap4-13	-3.8791254
Gm11564	-3.6339476
2300003K06Rik	-4.045327
Krtap4-16	-4.0992513
Gm11568	-4.82894
Gm11559	-4.299438
Krtap9-1	-3.4587936
Gm11567	-4.227929
Krtap31-1	-4.1247334
Gm11565	-4.0484633
Krtap31-2	-4.0702286
Krtap9-5	-4.2742085
Krtap29-1	-4.208433
Gm11570	-5.0840487
Krtap17-1	-3.7731583
Krt33a	-5.211934
Krt33b	-2.3540962
Krt34	-1.8939965
Krt31	-1.6760244
Gm11571	-5.427818
Krt32	-4.9504375
Krt35	-3.276417
Krt36	-0.8490081
Gm12347	-3.0779228
Krt13	-5.031921
Krt15	-4.8535337
Krt19	0.13778792
Krt9	-5.534561
Krt14	-4.9811254
Krt16	-4.870291
Krt17	-4.6714544
Krt42	-4.9860406
Gm14206	-3.7463703
Gm12349	-3.5611556
Eif1	3.8553774
Gast	-3.046896
Hap1	-2.3482292
RP23-392I3.14	-1.3440235
Jup	-1.1777893
Gm12348	-2.4914246
Leprel4	1.5455393
Fkbp10	0.40873232
Nt5c3l	-0.57973003
Klhl10	3.4247968
Klhl11	4.371651
Acly	5.296802
Ttc25	0.631717
Cnp	2.4655669
Dnajc7	4.8816314
Nkiras2	4.352674
Zfp385c	3.5756598
Gm11547	-4.839842
Dhx58	-3.4806912
Kat2a	6.750892
Hspb9	-3.7052317
Rab5c	6.2354937
Kcnh4	-6.150503
Hcrt	-3.750228
Ghdc	2.7260597
Stat5b	0.007040616
Stat5a	0.36947247
Stat3	5.3454294
Ptrf	-1.699626
Atp6v0a1	4.0849276
Naglu	1.5052092
Hsd17b1	-3.436343
Coasy	4.233455
Mlx	4.2215486
Psmc3ip	4.5654044
Fam134c	4.39744
Tubg1	3.2267299
Tubg2	-3.8258355
Plekhh3	-1.2120962
Cntnap1	-2.6628852
Ccr10	-4.9546227
Ezh1	4.6531835
Ramp2	5.467703
Vps25	6.4800305
Wnk4	0.082144335
Gm11615	-1.4034318
Ccdc56	4.6392145
Cntd1	4.103709
Becn1	4.386315
Psme3	6.4514565
Aoc2	2.3864744
Aoc3	-3.416037
G6pc	-5.438616
Aarsd1	3.1033983
Rundc1	3.7268612
Rpl27	4.932628
Ifi35	-2.2184925
Gm11626	-2.5807843
Vat1	6.8296113
Rnd2	4.953494
Brca1	4.018423
Nbr1	4.2021527
Tmem106a	-2.08007
Gm11634	-3.7617388
Gm11635	-3.325527
Rdm1	2.3294609
Arl4d	-1.3120196
Dhx8	3.7582798
Etv4	-2.6493156
Meox1	-5.170936
Gm11551	-2.8808858
4930417O22Rik	-0.5584164
Sost	-4.0620275
